numberUpdates,timeAppLastUsed,firstToLast,date_hour,date_min,activityContextPosted,category,contactSignificantContext,ledARGB,priority,significant,date_holiday,topic,seenUnlocked,date_dayofweek,date_weekend,action,appPackage
-0.6271043833112344,18659.87248808603,50796.978097617626,18.807627081871033,1.8086756821721792,unknown,unknown,false,0.0,0.0,False,True,arts & entertainment,1,0,False,False,ee.mtakso.client
5.895029338076711,222.44133616429943,10263.493693120778,16.236820340156555,8.310680583119392, still,unknown,false,0.0,0.0,False,False,unknown,0,4,False,False,com.lyndir.masterpassword
0.5750268623232841,89.77322375578127,3204.2749633975327,20.676814675331116,19.398898899555206, still,msg,false,0.0,-1.0,False,False,sports,1,5,True,False,com.lyndir.masterpassword
0.666831623762846,79997.19229995715,37834.64023807645,15.460530638694763,14.646490216255188, still,unknown,false,0.0,0.0,False,False,arts & entertainment,1,4,False,False,com.lyndir.masterpassword
0.4724048636853695,1283.7639673583828,4552.977042753249,16.093855321407318,55.25570923089981, still,msg,true,0.0,2.0,True,False,arts & entertainment,0,4,False,True,com.fsck.k9
-0.8852541076194029,53673.52406591896,4787.731451034546,10.458776384592056,5.210565373301506, still,msg,false,0.0,0.0,False,True,business & industrial,1,0,False,False,com.fsck.k9
5.925861839205027,-0.9006849605845378,477.3368468466215,12.493758022785187,10.929574117064476,unknown,msg,unknown,0.0,1.0,True,False,unknown,0,6,True,False,com.fsck.k9
0.0630302345380187,161656.08067753538,84584.67525810003,21.562154531478882,7.039267525076866, still,unknown,true,0.0,0.0,False,False,unknown,1,4,False,False,com.google.android.dialer
1.5499358493834734,187.17776801460573,5599.8211270570755,16.431213557720184,6.424170024693012, still,unknown,false,0.0,0.0,False,False,arts & entertainment,0,1,False,True,com.google.android.dialer
0.44521284382790327,-0.3703750026954982,10350.686578318477,6.241715490818024,40.07700204849243, still,unknown,true,0.0,0.0,False,False,online communities,1,5,True,False,com.google.android.dialer
1.3853847458958626,57.70197119364259,1071.6182357054204,7.307452291250229,41.387838780879974,unknown,msg,false,-1.0,1.0,True,False,arts & entertainment,0,0,False,True,com.sec.android.app.sns3
13.51485238224268,134320.43248835352,517.6758111217059,15.680561184883118,17.531692683696747, still,msg,false,0.0,1.0,True,False,unknown,0,4,False,False,com.sec.android.app.sns3
-0.7542785097029991,17146.024650513118,85498.97265160084,16.22529101371765,42.98643088340759,unknown,unknown,true,0.0,0.0,False,False,unknown,0,0,False,False,com.sec.android.app.sns3
1.2084760880097747,4654.933612097138,33814.71806508303,18.73860877752304,49.25356251001358, still,unknown,false,0.0,1.0,True,False,unknown,1,6,True,True,com.bankofireland.mobilebanking
6.621486131101847,-0.9832980273307493,1581.9046331066638,8.830956816673279,2.3625394254922867,unknown,unknown,false,0.0,0.0,True,False,unknown,0,5,True,True,com.bankofireland.mobilebanking
-0.6189740524860099,3262.2425696021737,73440.68154507875,5.391518145799637,27.8138128221035,unknown,unknown,false,0.0,0.0,True,False,business & industrial,0,0,False,False,com.bankofireland.mobilebanking
-0.6153467288822867,591.737437908384,498.91596102761105,2.7244847118854523,2.9263781048357487,unknown,unknown,false,0.0,0.0,True,False,unknown,0,2,False,False,com.mobisystems.msdict.embedded.wireless.oxford.dictionaryofenglish
1.3658230127766728,2396.57879972217,52127.95462834835,17.73935890197754,12.320437163114548, still,unknown,false,0.0,0.0,True,False,unknown,1,4,False,True,com.mobisystems.msdict.embedded.wireless.oxford.dictionaryofenglish
0.5085530623327941,3289931.217639225,85683.48933005333,22.649083495140076,12.269093722105026,unknown,unknown,false,0.0,0.0,True,True,unknown,1,0,False,False,com.mobisystems.msdict.embedded.wireless.oxford.dictionaryofenglish
0.8027931996621192,0.43866198031254866,13393.232969164848,17.557865917682648,8.180625185370445,unknown,unknown,false,0.0,0.0,False,False,unknown,0,6,True,False,com.mobisystems.msdict.embedded.wireless.oxford.dictionaryofenglish
-0.9185091158869909,-0.998782863705564,3641.2236414141953,12.687576830387115,4.895797990262508, foot walking,unknown,false,0.0,0.0,False,False,unknown,1,5,True,True,com.vodafone.vodafone360updates
-0.907893785595661,-0.9999388545892156,58234.49882572889,17.400521457195282,18.55050128698349,unknown,unknown,false,0.0,0.0,False,False,unknown,1,5,True,True,com.vodafone.vodafone360updates
9.461115524172783,25801.41015935742,2150.2005855813622,21.996885538101196,40.72956311702728, still,msg,false,0.0,1.0,False,False,unknown,0,1,False,True,com.vodafone.vodafone360updates
-0.037016869289800525,2268.6754604146668,3176.6956293433905,3.169313818216324,46.634484350681305, still,unknown,true,-16776961.0,0.0,True,False,online communities,1,1,False,True,com.vodafone.vodafone360updates
-0.3617510471958667,2900.4302025394823,1127.103593090549,2.3223686069250107,27.714885264635086,unknown,unknown,false,0.0,0.0,True,False,unknown,1,0,False,True,com.skype.raider
-0.9473275545824436,-0.9875424928817632,67451.58841902018,16.58252191543579,45.978487491607666,unknown,unknown,false,0.0,0.0,False,False,unknown,1,2,False,True,com.skype.raider
-0.6946981934597716,34.00738252898253,61871.72784584761,17.874413788318634,51.060967683792114,unknown,unknown,false,0.0,0.0,True,False,sports,1,4,True,False,com.skype.raider
0.8198484894819558,2005.0565886527033,62.48127045185538,8.52776500582695,18.50566193461418, foot walking,unknown,false,0.0,0.0,True,False,unknown,1,3,False,True,com.skype.raider
2.9590159989893436,1103.3708066676415,3085.249346319586,3.8985279500484467,29.33326569199562,unknown,unknown,false,0.0,0.0,True,False,unknown,0,4,False,False,uk.co.bbc.goodfood2
-0.8447765354940202,124.8467523480443,53624.46574217081,11.751581966876984,45.40198504924774, still,event,false,0.0,1.0,False,False,unknown,0,1,False,True,uk.co.bbc.goodfood2
0.34973891265690327,997.3138999003555,41262.01822865009,16.99732267856598,7.159595362842083, still,unknown,false,0.0,0.0,False,False,news,1,6,True,False,uk.co.bbc.goodfood2
3.0506579112261534,79142.28633636428,70516.5994451046,20.867148637771606,36.36210364103317,unknown,unknown,false,0.0,0.0,False,False,unknown,0,4,False,True,uk.co.bbc.goodfood2
1.8901603193953633,2.6382633440652015,28010.71324324608,13.504382312297821,6.988108709454536,unknown,unknown,false,0.0,0.0,True,False,arts & entertainment,1,6,True,True,com.evenwell.batteryprotect
0.17833474767394364,-0.6787294879145825,19478.14679594338,20.731384992599487,0.6126864356920123,unknown,unknown,false,0.0,0.0,True,False,unknown,1,6,True,True,com.evenwell.batteryprotect
-0.35470760823227465,700.5804953153356,85062.41535699368,22.873292565345764,10.720389157533646,unknown,msg,false,0.0,1.0,False,False,unknown,1,2,False,False,com.evenwell.batteryprotect
6.412386067211628,685069.0908674279,57774.84476017952,16.76544201374054,3.847389981150627,unknown,unknown,false,0.0,0.0,True,True,unknown,1,0,False,False,com.evenwell.batteryprotect
-0.8551946655788925,4559.574057206962,36291.515875160694,7.347586959600449,10.561235040426254, still,unknown,false,0.0,0.0,False,True,business & industrial,0,0,False,False,com.google.android.apps.docs
-0.7331354570342228,38615.75456662156,51951.22956961393,5.012093633413315,39.10921335220337,unknown,unknown,unknown,0.0,0.0,False,False,unknown,1,0,False,False,com.google.android.apps.docs
-0.7009487181785516,352342.5988137303,8832.594660542905,18.164736211299896,17.536879777908325, still,msg,false,0.0,1.0,True,False,unknown,1,3,False,False,com.google.android.apps.docs
0.3778300837147981,528.199852975131,148.57093058840837,1.3758989870548248,19.52488198876381,unknown,unknown,false,0.0,1.0,True,False,unknown,1,2,False,False,com.google.android.apps.docs
-0.4478687432128936,0.8524967480210348,2224.2193635962903,0.8290419392287731,25.62127909064293,unknown,unknown,false,0.0,0.0,True,False,unknown,0,2,False,True,com.discord
0.6955957079771906,26769.144203521584,77842.06092333794,19.93613290786743,46.12701773643494,unknown,unknown,unknown,0.0,0.0,True,False,unknown,1,4,False,False,com.discord
-0.30821004742756486,2.5730995993503267,10975.516029685736,18.752125918865204,51.23662203550339, still,unknown,false,0.0,1.0,True,False,sports,1,5,True,True,com.discord
1.3752402109093964,7.56046461139814,56940.137242913246,14.331989169120789,31.710419535636902,unknown,unknown,true,0.0,0.0,False,False,autos & vehicles,0,5,True,False,com.discord
2.0371277169324458,31.99425592302443,46655.94078361988,20.31524759531021,3.8733245730400085,unknown,unknown,false,0.0,0.0,False,False,unknown,1,6,True,True,com.oneplus.opbackup
-0.7577502089552581,2866.5455057220815,81321.70662331581,7.951736688613892,35.704661428928375,unknown,unknown,false,0.0,0.0,True,False,unknown,1,0,False,False,com.oneplus.opbackup
0.6152794093359262,11.875522214826562,65676.02093422413,18.53571319580078,8.253277033567429,unknown,unknown,false,0.0,0.0,False,False,arts & entertainment,0,6,True,False,com.oneplus.opbackup
-0.782115176145453,-0.1666925873897006,31979.796771258116,11.371689975261688,24.002219945192337,unknown,unknown,false,0.0,0.0,False,False,sports,1,1,False,True,com.oneplus.opbackup
3.114866483025253,89277.10545011335,52950.2460219264,20.547517597675323,3.9083800986409187, still,unknown,true,0.0,0.0,True,False,unknown,1,4,False,True,com.motorola.actions
-0.49329755338840187,425.3376189226425,64329.512661874294,19.519336104393005,29.51559293270111, still,unknown,false,0.0,0.0,False,False,unknown,1,1,False,False,com.motorola.actions
4.8729864759370685,790836.5441585804,73575.29683881998,22.051554560661316,7.371762461960316,unknown,unknown,true,0.0,0.0,False,False,food & drink,1,4,False,False,com.motorola.actions
-0.30479796638246626,-0.9999262407562384,549.0480800988153,4.737148329615593,4.55594177544117, still,unknown,false,0.0,0.0,False,False,autos & vehicles,1,5,True,True,com.motorola.actions
1.2085275584831834,8.900570712148728,20977.52633817494,11.085698932409286,22.224108666181564, still,unknown,false,0.0,0.0,False,False,unknown,0,5,True,False,com.motorola.actions
-0.8499492521514185,-0.5526531091722208,35312.61961996555,11.569254100322723,9.597509860992432,unknown,unknown,false,0.0,0.0,False,False,unknown,0,2,False,False,com.motorola.actions
-0.608608711278066,-0.9986077659903057,2032.218925813213,2.220115065574646,14.141892328858376,unknown,unknown,false,0.0,0.0,False,False,unknown,1,5,True,True,com.ryanair.cheapflights
-0.6336896770517342,300.4073211450464,62844.77394902706,12.221161425113678,23.860452264547348,unknown,unknown,false,0.0,0.0,True,False,unknown,1,0,False,True,com.ryanair.cheapflights
0.0750840287655592,5897.779163261847,6707.275245264173,11.593878328800201,46.36400991678238, still,unknown,false,0.0,1.0,False,True,law & government,0,0,False,True,com.ryanair.cheapflights
1.410879927687347,55510.760455118,52.77161353232805,11.514852404594421,11.984828650951385, still,msg,false,0.0,1.0,True,True,food & drink,0,0,False,True,com.ryanair.cheapflights
-0.08910878538154066,-0.2933967863171608,14929.271232455969,4.574753791093826,16.975477933883667, still,unknown,false,0.0,0.0,True,False,unknown,1,6,True,False,com.ryanair.cheapflights
0.6466950667090714,4159.634829008789,17254.472343623638,22.256824553012848,12.716522797942162, still,msg,false,0.0,0.0,False,False,news,0,3,False,False,com.ryanair.cheapflights
-0.23850157076958567,2979.6932109982126,83236.68899840117,22.11156874895096,21.037902861833572, still,unknown,false,0.0,0.0,False,False,shopping,1,1,False,False,com.pzizz.android
-0.7813886039657518,-0.9830715663360398,10219.422505021095,7.205543875694275,18.720768094062805,unknown,unknown,false,0.0,0.0,False,False,unknown,1,6,True,True,com.pzizz.android
1.43525815801695,-0.9933466500926194,102.5692985377973,2.5640947818756104,3.8637926280498505,unknown,msg,false,0.0,0.0,False,False,autos & vehicles,0,5,True,True,com.pzizz.android
0.48443503212183714,6.520483891305079,14905.816551685333,19.72830206155777,5.974663473665714, still,unknown,false,0.0,0.0,False,False,unknown,0,6,True,False,com.pzizz.android
-0.950199996586889,1.9079089438783425,36129.78955563903,1.2456347346305847,54.58091223239899,unknown,unknown,false,0.0,0.0,False,False,games,1,4,False,True,com.pzizz.android
-0.9611285762584885,1.9343823472254333,5657.8565919697285,1.2997414283454418,2.1579300984740257,unknown,unknown,false,0.0,0.0,False,False,unknown,1,1,False,True,com.pzizz.android
-0.8769483500218485,-0.9985668803580982,51535.78123021126,6.500825107097626,9.347287952899933, still,unknown,false,0.0,0.0,False,False,sports,0,5,True,False,com.commbank.netbank
-0.18952514766715467,39889.9544057101,26016.94693276286,12.812022268772125,39.04867380857468, still,unknown,false,0.0,0.0,False,False,unknown,0,0,False,False,com.commbank.netbank
-0.9194265401602024,16.826589271261998,1.5872094602036668,0.7273469567298889,35.50607132911682,unknown,unknown,false,0.0,0.0,True,False,unknown,1,2,False,True,com.commbank.netbank
1.4748570933006704,17.489050261871736,7.554297887130815,1.2792113274335861,55.15043407678604,unknown,msg,true,-16776961.0,1.0,True,False,unknown,1,3,False,True,com.commbank.netbank
-0.06051957421004772,2508.5809499046877,426.176099112723,2.6722783520817757,9.271239876747131, still,unknown,false,0.0,1.0,True,False,unknown,0,0,False,False,com.commbank.netbank
3.692486276850104,1.3277142632608694,18406.837708070874,17.103291034698486,43.38600945472717, still,unknown,true,0.0,0.0,False,False,unknown,0,5,True,False,com.commbank.netbank
-0.8025790927931666,1197.9986113031755,9376.44443833828,4.677763387560844,31.511822402477264,unknown,unknown,false,0.0,0.0,False,False,unknown,1,2,False,False,com.amazon.mShop.android.shopping
0.6757219878491014,635.7685398152621,85933.0529012084,22.620086073875427,12.437033370137215,unknown,unknown,false,0.0,0.0,True,False,sensitive subjects,1,1,False,True,com.amazon.mShop.android.shopping
-0.7646405285340734,-0.9999905589078502,42746.77754062414,15.963542401790619,18.203278958797455,unknown,unknown,false,0.0,1.0,False,False,autos & vehicles,1,5,True,True,com.amazon.mShop.android.shopping
3.2085731206461787,432.29333960909435,69.522319544747,9.003327786922455,48.56234264373779, still,msg,false,0.0,1.0,False,False,sports,0,6,True,True,com.amazon.mShop.android.shopping
2.2094080401584506,12961.169993607686,45098.497452676296,21.81847983598709,25.01392310857773, still,unknown,false,0.0,0.0,False,False,unknown,1,4,False,True,com.amazon.mShop.android.shopping
-0.7458430211991072,0.35836440727860464,69489.39823752642,13.562399089336395,42.02306264638901, foot walking,unknown,false,0.0,0.0,True,False,unknown,1,1,False,True,com.amazon.mShop.android.shopping
-0.8904919863707619,-0.981873428175806,60638.586867928505,16.241288125514984,15.394458651542664,unknown,msg,false,-16711936.0,2.0,True,False,business & industrial,1,5,True,False,com.ubercab
0.7490258563775569,35.284831792609765,4280.324425328523,6.125662744045258,18.16210573911667, still,unknown,unknown,0.0,0.0,False,False,arts & entertainment,1,6,True,False,com.ubercab
-0.4581190141616389,10.829249626792288,10888.219505131245,12.80711716413498,51.89087110757828, still,unknown,false,0.0,-1.0,False,False,unknown,0,1,False,True,com.ubercab
-0.24330899736378342,0.6601748168613083,2337.464833503589,9.776256710290909,31.0859637260437, still,unknown,false,0.0,-1.0,False,False,unknown,0,5,True,False,com.ubercab
-0.6058503738022409,50666.70979180521,65761.18802404404,7.351255506277084,25.16500821709633, still,unknown,false,0.0,0.0,False,True,unknown,1,0,False,True,com.ubercab
-0.011299035511910915,712.0743900207921,1305.613373046741,3.0133951008319855,39.548998057842255, still,unknown,false,0.0,1.0,False,False,unknown,0,4,False,True,com.ubercab
0.07396465144120157,42.58427542076618,686.3715957589447,5.383571341633797,10.97563199698925,unknown,unknown,false,0.0,1.0,True,False,unknown,1,3,False,True,com.samsung.android.app.spage
0.49150410084985197,238822.0420833138,13817.480998054147,14.01669979095459,29.67597085237503, still,msg,false,0.0,1.0,False,False,unknown,1,4,False,False,com.samsung.android.app.spage
-0.46056423080153763,1110.2428077920663,75621.9436827302,20.21111625432968,31.32089513540268, still,unknown,false,0.0,0.0,False,False,unknown,1,3,False,False,com.samsung.android.app.spage
-0.41703634755685925,11.290739281075764,76723.70342981815,13.043216109275818,16.50983864068985,unknown,unknown,false,0.0,0.0,True,False,unknown,0,6,True,True,com.samsung.android.app.spage
-0.7700929181301035,-0.982611085290463,28334.98727247119,8.198354601860046,14.937647968530655,unknown,unknown,false,0.0,0.0,False,False,arts & entertainment,1,5,True,True,com.samsung.android.app.spage
-0.9356122901226627,-0.8126664138476517,44158.48204934597,9.112109243869781,31.762687861919403,unknown,unknown,false,0.0,0.0,False,False,business & industrial,1,2,False,False,com.samsung.android.app.spage
3.78432816453278,738083.2557393096,73620.37287807465,21.884648025035858,23.88007178902626, still,unknown,false,0.0,0.0,False,False,unknown,0,0,False,False,com.samsung.android.app.spage
-0.29105002363212407,101.13459455778644,67473.34109693766,15.423956215381622,32.11255121231079,unknown,unknown,true,0.0,0.0,False,False,unknown,1,6,True,True,com.deliveroo.orderapp
-0.5249011096311733,1616.9307399240627,59550.79332882166,21.326645076274872,10.25581805408001, still,event,false,0.0,2.0,False,False,arts & entertainment,0,0,False,False,com.deliveroo.orderapp
-0.4714744945522398,39774.69695347681,65463.25255334377,17.35272616147995,37.71043163537979, still,unknown,false,0.0,0.0,False,True,business & industrial,1,0,False,True,com.deliveroo.orderapp
-0.40232586476486176,35754.841413465656,19283.75026129186,12.20025646686554,30.55779093503952, still,unknown,false,0.0,0.0,False,False,unknown,1,4,False,False,com.deliveroo.orderapp
0.5178312479984015,635.9629175363749,4833.42321106419,3.9420079737901688,46.41774469614029, still,unknown,false,0.0,0.0,False,False,unknown,0,6,True,False,com.deliveroo.orderapp
-0.16303235630039126,482895.64371724246,72428.61039614677,17.22687143087387,35.2652987241745, still,unknown,false,0.0,0.0,False,True,unknown,0,0,False,True,com.deliveroo.orderapp
3.7707990240305658,186427.57521709887,3190.1896667145193,22.57720273733139,23.489114344120026, still,msg,false,-256.0,1.0,False,False,unknown,1,0,False,False,com.deliveroo.orderapp
0.49830621923319995,23.650071402226548,7140.88557729125,19.00484162569046,14.5189668238163,unknown,unknown,false,-16711936.0,1.0,True,False,unknown,0,2,False,False,net.oneplus.weather
0.367639351869002,2471.669894126318,5861.268463216722,9.040985226631165,11.67238974571228, still,unknown,false,0.0,0.0,False,False,games,1,6,True,False,net.oneplus.weather
-0.43704449210781604,27.602901631137367,73215.0026614666,20.32030349969864,16.97610917687416, still,unknown,false,0.0,0.0,True,False,unknown,1,1,False,True,net.oneplus.weather
3.5059560155496,226.17229687170652,5940.089734531939,10.256070673465729,11.863242283463478, still,unknown,false,0.0,0.0,True,False,unknown,0,4,False,False,net.oneplus.weather
0.8941741734743118,547.8263352065845,21251.529485851526,21.536126494407654,19.798375487327576,unknown,unknown,false,0.0,1.0,False,False,unknown,0,6,False,True,net.oneplus.weather
-0.8871865443943534,9.510624979950116,83016.92721396685,12.073555886745453,51.40157514810562,unknown,unknown,true,0.0,0.0,False,False,online communities,0,3,False,False,net.oneplus.weather
-0.1444914893945679,3.016895219971321,45595.688277065754,10.541505128145218,19.30783638358116,unknown,unknown,false,0.0,0.0,False,False,sports,0,6,True,False,net.oneplus.weather
-0.2312578926794231,-0.5555592032593168,15.627109390494297,3.3929207175970078,8.77531322836876,unknown,unknown,false,-16776961.0,1.0,True,False,unknown,1,3,False,True,com.linkedin.android
-0.8155452881765086,214.32265525171883,53202.054897904396,6.495219469070435,39.69569259881973,unknown,unknown,false,0.0,0.0,False,False,arts & entertainment,1,1,False,False,com.linkedin.android
-0.18982210487592965,-0.9994610043633507,352.57183829229325,3.636550396680832,12.82056887447834, still,unknown,false,0.0,0.0,False,False,unknown,1,5,True,False,com.linkedin.android
0.2691518666688353,2.853494972223126,14871.57436569035,15.735353589057922,28.092579573392868, still,msg,false,0.0,1.0,False,False,unknown,1,5,True,True,com.linkedin.android
-0.8277049765747506,-0.9990135036678842,9623.809696428478,3.0686861723661423,4.542069375514984, still,unknown,false,0.0,0.0,False,False,arts & entertainment,0,5,True,True,com.linkedin.android
-0.3346870706882328,-0.02891605382863771,43964.45887386799,18.437983989715576,22.89935228228569, still,call,false,0.0,-1.0,True,False,unknown,0,6,True,False,com.linkedin.android
1.0648219967260957,2.342283981861205,271.6092636049725,8.555488169193268,14.579377129673958,unknown,unknown,false,0.0,0.0,True,False,unknown,0,4,False,True,com.linkedin.android
0.8308507250621915,69977.1290907434,14095.522862032056,22.395889341831207,43.30164444446564, still,msg,false,-1.0,1.0,True,True,unknown,1,0,False,False,com.android.bluetooth
-0.06278511881828308,4.536239200435943,10203.273433320224,9.986712843179703,16.1065816283226,unknown,unknown,false,0.0,0.0,True,False,unknown,1,6,True,True,com.android.bluetooth
-0.10492530325427651,5232.015456921252,21102.349322006106,5.261003702878952,32.25787425041199,unknown,unknown,false,0.0,0.0,False,False,unknown,1,0,False,True,com.android.bluetooth
-0.4018990711774677,899.9275829260342,84267.8658374548,20.315381944179535,40.18712669610977,unknown,unknown,false,0.0,0.0,False,False,sports,0,2,False,False,com.android.bluetooth
-0.05571984709240496,-0.8645658770106384,410.0818645404652,11.59991306066513,50.874274492263794, still,msg,false,0.0,1.0,False,False,unknown,0,5,True,True,com.android.bluetooth
28.246393769979477,1477.43218879801,424.23338419757783,15.305877268314362,4.555374272167683,unknown,msg,false,-1.0,1.0,True,False,unknown,0,6,True,False,com.android.bluetooth
-0.9722269794874592,18.090784613942,58574.83759897947,8.578278809785843,49.272946417331696,unknown,unknown,false,0.0,0.0,False,False,arts & entertainment,1,2,False,False,com.android.bluetooth
8.56650553829968,3215.6842774393012,358.850347540807,13.36764258146286,7.994793578982353, still,unknown,false,0.0,1.0,True,False,unknown,0,3,False,True,com.android.bluetooth
1.2205056236125529,0.16705335681308225,43626.91128230095,17.800225794315338,33.08373349905014,unknown,msg,false,0.0,2.0,False,False,arts & entertainment,0,6,True,True,com.android.bluetooth
-0.8289778819889762,4483.84707197147,2661.8474909365177,10.392959833145142,7.081569157540798, still,unknown,false,0.0,0.0,False,False,unknown,0,3,False,False,com.android.bluetooth
3.4532797830179334,-0.9914156699792075,1987.7500780075788,11.410392731428146,2.5803250707685947, still,unknown,unknown,0.0,0.0,True,False,unknown,1,6,True,True,kik.android
0.16675273096188903,22386.013635583033,78228.38209742308,14.606812119483948,30.632333874702454,unknown,unknown,false,0.0,0.0,False,False,unknown,1,0,False,True,kik.android
-0.5972025168593973,187.81609031672303,1307.5659449659288,2.83756036311388,13.408068835735321,unknown,unknown,false,0.0,0.0,True,False,unknown,1,2,False,False,kik.android
-0.5593196419649757,78553.65741934441,52579.67288029194,14.093620002269745,28.48015221953392,unknown,unknown,false,0.0,0.0,True,False,unknown,1,0,False,False,kik.android
0.23840458714403212,126.95181128961332,806.5597760565579,16.26255089044571,18.279121309518814, foot walking,event,false,0.0,0.0,False,False,news,0,3,False,True,kik.android
7.279368221759796,856664.4645669915,69294.0206694603,22.67026948928833,14.888432115316391, still,unknown,false,0.0,1.0,False,False,unknown,1,4,False,False,kik.android
4.602446276694536,17891.37378883256,3371.207390360534,14.939864337444305,10.951775759458542, still,unknown,false,0.0,0.0,True,False,unknown,1,0,False,True,kik.android
4.029432246461511,90.1969993741829,10912.868935257196,10.441736698150635,18.818077981472015,unknown,unknown,false,0.0,0.0,False,False,arts & entertainment,0,6,True,True,kik.android
-0.6410623741103336,1202.3849146081143,81345.40076893568,14.113770961761475,23.149410665035248,unknown,unknown,false,0.0,0.0,False,False,law & government,0,2,False,False,kik.android
-0.6163999487180263,6.958006503189376,18351.399020582438,1.6552341058850288,45.42086958885193, foot walking,unknown,false,0.0,0.0,True,False,unknown,0,1,False,True,kik.android
-0.12793524167500436,1111486.5199669162,85543.32257163525,22.65714991092682,10.602329134941101,unknown,unknown,false,0.0,0.0,True,True,unknown,1,0,False,False,kik.android
2.8734028823673725,-0.993466756875452,266.34866101271473,1.9011206403374672,6.818498641252518,unknown,unknown,false,0.0,0.0,True,False,unknown,0,6,True,True,kik.android
-0.779040131776128,-0.9997874297885967,3241.3704503178596,1.583884745836258,10.08695264160633,unknown,unknown,false,0.0,0.0,False,False,unknown,0,5,True,True,com.meetup
-0.7740017208852805,30929.56296399085,4991.01007167995,5.259931996464729,51.9121258854866, still,unknown,false,0.0,0.0,False,False,computers & electronics,0,0,False,False,com.meetup
-0.41231809777673334,10196.135295694648,70538.59931254387,14.938478350639343,1.570386728271842, still,unknown,false,0.0,0.0,False,False,arts & entertainment,1,4,False,True,com.meetup
-0.5823566340259276,2.2447613953814227,9389.004755914211,1.2072744481265545,36.106634855270386,unknown,unknown,false,0.0,0.0,False,False,online communities,0,1,False,True,com.meetup
-0.8004851647710893,186.09341951262036,28637.127539932728,14.713088929653168,42.14381468296051, still,unknown,false,0.0,1.0,False,False,unknown,0,1,False,True,com.meetup
0.003265737323090435,-0.9434334730696015,9127.482747919858,6.12733319401741,50.55888158082962,unknown,unknown,true,0.0,0.0,False,False,unknown,1,5,True,False,com.meetup
-0.8237528247118462,18.78183834517147,27132.958700716496,5.674217984080315,8.566499277949333,unknown,unknown,false,0.0,0.0,False,False,unknown,1,3,False,True,com.meetup
-0.6550058361026458,7901.698436626893,224.04557804227807,8.710269033908844,22.234827488660812,unknown,unknown,false,0.0,0.0,False,False,unknown,1,0,False,False,com.meetup
-0.02896627550944686,157.46467038506836,71659.13001394272,16.12612509727478,56.78263854980469,unknown,unknown,true,0.0,0.0,False,False,unknown,1,5,True,False,com.meetup
-0.13493079622276127,8.669517578011433,19893.496002048254,15.819615006446838,22.63359370827675, still,unknown,false,0.0,0.0,False,False,unknown,0,5,True,False,com.meetup
-0.28511193417944014,0.9040841887201851,82613.1173812151,15.567191302776337,56.465297400951385,unknown,unknown,false,0.0,0.0,False,False,unknown,0,5,True,False,com.meetup
