numberUpdates,timeAppLastUsed,firstToLast,date_hour,date_min,appPackage,activityContextPosted,category,contactSignificantContext,ledARGB,priority,significant,date_holiday,topic,seenUnlocked,date_dayofweek,date_weekend,action,text
-0.4363958245904685,9.793629575440844,25596.104239983437,16.581693122053338,5.9364105739210205,com.google.android.youtube, still,msg,false,0.0,1.0,False,False,food & drink,0,4,False,False, conversation
3.783353265604988,0.5224243114559797,41306.73127378986,17.718209367790728,39.31868043206472,com.whatsapp, still,msg,true,0.0,1.0,True,False,unknown,0,3,False,True, messages match messages
2.5318776196159436,3235.3685474768818,50640.51067329791,19.423972397222634,5.684246218678186,com.android.mms, still,msg,true,0.0,1.0,False,False,internet & telecom,0,6,True,True, Google Analytics ID Review Alert  Sign-in  Google Analytics ID Review Alert  Sign-in Google Analytics ID Review Alert  Google Analytics ID Review Alert Google Analytics ID Review Alert Google Analytics ID Review Alert Google Analytics ID Review Alert Google Analytics ID Review Aler
-0.5696842777125298,1377.9314522466998,15293.577623564326,16.84494150895962,34.994043625932676,com.tinder, still,msg,true,0.0,1.0,True,False,unknown,1,1,True,False, message
-0.9651285948550122,1.428545868954315,56770.15564824543,18.673626982480897,29.866124592073422,com.whatsapp,unknown,msg,unknown,0.0,0.0,True,False,unknown,0,5,True,False, Message
3.265004608888648,-0.9158451221962922,4279.777962962571,15.750683600412462,55.947253720524394,com.whatsapp, still,msg,false,0.0,0.0,True,False,online communities,1,4,False,False, Message messages  messages
1.9455266959791275,16.497908106536883,11363.930945324146,9.061655123756807,17.4300406264968,com.facebook.orca,unknown,msg,unknown,-16711936.0,2.0,True,False,arts & entertainment,1,4,False,True, trip  way   train tickets  tickets  tickets
-0.8134463087465094,997.6035508456537,15077.296770944811,12.792050464352155,41.66806473936308,com.instagram.android, still,unknown,false,0.0,0.0,False,False,arts & entertainment,1,2,False,False, episode
2.0476644153687107,-0.8851472190025262,57920.48539239088,19.3087135367219,51.49881335641178,com.whatsapp,unknown,unknown,true,0.0,0.0,True,False,unknown,1,4,False,True, lunch messages W.
0.0627039511406308,6.897232490803901,11287.361023346053,10.830996371805327,23.149614359107016,com.whatsapp, still,unknown,true,0.0,0.0,True,False,unknown,0,1,False,True, ball
6.419715161247881,-0.7986505607293805,20729.864258660524,14.416503432255414,9.491210961150612,com.whatsapp, still,msg,false,0.0,1.0,True,True,internet & telecom,0,0,False,False, game Message Booth game chats  Message Booth 🇺🇸 messages
-0.3000106846243488,64.15905137236896,746.9741365694447,15.352690381462894,12.214359671658972,com.whatsapp, still,msg,false,-1.0,1.0,True,False,unknown,0,5,True,True, Message
-0.933386522747552,2092.2498193854494,79135.23960122814,17.30581354230122,42.113200719253825,com.huawei.systemmanager, still,unknown,false,0.0,0.0,False,False,unknown,1,3,False,False, device information protection settings
-0.5847023654589794,-0.9344209981458244,8094.2847513075685,15.034898091037705,10.48541323532914,com.whatsapp,unknown,msg,false,-1.0,1.0,True,False,unknown,0,6,True,True, video Message
-0.8475628238868895,30.63237673198691,10129.720839893478,18.075267693183264,5.967333252727009,com.whatsapp, still,msg,false,0.0,1.0,True,False,unknown,0,5,True,False, Message
3.686248195010556,69.94789600443896,18639.730578321774,12.823299907424891,51.330193414469406,com.whatsapp, still,msg,true,0.0,0.0,True,False,unknown,1,1,False,True,  Posters Chat messages
0.3227081291718776,596.7913285069735,26302.56778304435,6.832711033218021,11.446241782336312,com.google.android.gm, still,email,true,0.0,0.0,False,False,unknown,0,3,False,True,  anything  thing  guy
1.1088481175986875,-0.3939518652735797,13824.709307173767,11.735619380994148,10.089681357799993,com.whatsapp, still,msg,true,-1.0,1.0,True,False,internet & telecom,1,5,True,True, messages  Message  Message @  messages  @ messages messages messages  @ messages message
2.254706876940624,92.70812259034064,12620.272315984743,11.344421577079663,40.8625300729742,com.Slack,unknown,msg,true,0.0,1.0,False,False,internet & telecom,0,5,True,False,  messages app messages  data messages  alarm messages
-0.9312926745316734,218.25770089667526,35420.67442250147,16.162716279346384,51.483941744257926,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,3,False,True, event
1.848947834793784,8145.025750801686,24066.038875333048,9.745826893660539,31.344879874255962,com.whatsapp, still,unknown,true,0.0,0.0,True,False,unknown,0,1,False,False, case type index
-0.7779671845474321,19.66475605641668,30121.15482443045,18.69083641920876,18.941143885101983,com.whatsapp,unknown,msg,true,0.0,1.0,True,False,unknown,0,6,True,True, Message
1.699127816849214,59293.87179494968,33726.723747389595,12.769761305767698,9.7209580957755,com.google.android.calendar,unknown,event,false,0.0,0.0,False,False,unknown,0,3,False,False,  login
2.314044511662919,-0.0683991534980129,1127.9812809544785,11.053523092366824,37.49913555310023,com.whatsapp,unknown,msg,false,-1.0,1.0,True,False,online communities,0,5,True,True, birthday messages  Message
-0.3332796544241269,16104.801326563897,61518.86603836813,19.913005417407206,11.42725067977967,com.whatsapp,unknown,unknown,false,0.0,0.0,False,False,unknown,1,2,False,False, call notification
0.6021927866649719,15.770483129215707,55255.460844115114,17.892923311460898,11.497076646773039,com.samsung.android.sm,unknown,msg,false,0.0,1.0,False,True,computers & electronics,1,0,False,False, device configuration file storage applications storage space for  storage storage applications storage space Reserved Storage Devices storage space Reserved Storage Devices Storage space Reserved Storage Devices
-0.2974971548668724,449.8757968282914,10456.096202987845,17.318965535981842,47.65931822606416,com.whatsapp,unknown,msg,true,0.0,1.0,True,False,unknown,0,6,False,True, messages
-0.8534163627884473,2.2660980107589515,80731.67105937604,19.837782795073732,52.964916490976144,com.whatsapp,unknown,unknown,unknown,0.0,0.0,False,False,unknown,1,5,True,False, game
0.21950647899064016,-0.7938102719960667,1556.0408039622837,12.295440992467176,52.61582438361712,com.whatsapp,unknown,msg,true,0.0,1.0,True,False,online communities,1,5,True,True, Message messages room
-0.6583458591266385,1.4906603794896698,34837.45268233983,16.614726871534007,8.004903594160828,com.whatsapp,unknown,msg,unknown,0.0,1.0,True,False,unknown,0,5,True,False, message messages
3.8793727012730086,4403.4037851278335,24923.25323526954,11.686606622101047,9.143084656308123,com.whatsapp, still,msg,true,0.0,0.0,True,False,arts & entertainment,1,5,True,False,  anything stuff  anything  anything shit stuff anything anything shit anything shit thing stuff  anything shit shit shit thing stuff stuff anything shit stuff  anything shit shit shit anything stuff anything shit thing stuff  anything shit shit thing stuff
0.9140754407742542,3.9843159435706164,67583.95733144683,21.122511556793803,7.988194365331092,com.whatsapp,unknown,unknown,true,0.0,0.0,True,False,unknown,1,2,False,False, job 👍👉 messages
-0.7118955451493586,6.798803140335307,61937.94667120538,18.427621952940537,51.68988763979669,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,2,False,True,  messages
-0.3538102780060814,-0.9405220325782568,46966.074131806934,17.38927762262946,46.5464292178966,com.whatsapp, still,msg,true,0.0,1.0,False,False,internet & telecom,1,0,False,False, email account emails settings updates messages  messages  messages messages chat stuff email  chats
-0.6745606494733717,65.75279090622854,34061.41294738195,12.78096839756803,17.282168861050522,com.instagram.android, still,unknown,false,0.0,0.0,False,False,arts & entertainment,0,3,False,False, video
-0.7419054809078078,1534.3860898080757,47527.86570370045,9.8721882531982,6.832378207460499,io.wia.wia,unknown,unknown,false,0.0,0.0,False,False,unknown,1,6,False,True,  <>start<> :Ibrtc<> battery power  battery power
-0.6899105812030142,15.134005311859884,53333.475544604225,17.05837669235782,40.38772201381748,com.whatsapp,unknown,unknown,false,0.0,0.0,True,False,unknown,1,4,False,False, device protection messages
-0.5845309102041709,5626.003240359001,5109.277196704311,8.781055139871267,29.97365132540989,com.facebook.orca,unknown,unknown,false,0.0,0.0,True,False,arts & entertainment,1,6,True,True, photo credits
-0.6379599989142479,44.591304698157714,5004.589808631635,14.905756463403835,5.369559887749918,com.whatsapp, still,msg,unknown,0.0,1.0,True,False,unknown,1,3,False,False, Message  Message
1.0026114215949218,10486.476046500233,68999.2129299508,17.407521961293565,20.332302034586327,com.google.android.gm,unknown,unknown,false,0.0,0.0,False,False,unknown,0,3,False,False, search queries
-0.9905425888041344,-0.2325022788163413,57364.666569346526,12.605739357343333,11.739362026821242,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,3,False,True, device
-0.3583090522074737,104283.61849660019,65998.58103242924,19.49172110946627,28.414048334913087,com.bskyb.sportnews, foot walking,unknown,false,0.0,0.0,False,False,sports,0,5,True,False, conversation   
-0.4888365311431041,-0.3011067820068417,8909.838511626594,13.708491650916455,50.32790712176465,com.whatsapp,unknown,msg,true,0.0,1.0,True,False,unknown,1,0,False,False, messages
-0.7850436179057949,41.93453919440988,79847.86401949494,19.651867469976942,30.346266743239266,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,2,False,True, tag
9.848411828104831,-0.12284501928411623,6221.4597259305065,18.3455294836498,49.39749953953706,com.whatsapp, still,msg,false,0.0,1.0,False,False,online communities,0,5,True,False, messages :start<> Thanks :start<> Thanks replies messages :start<>  Message
-0.7756801717236309,-0.9317111384705888,7504.896388833673,19.473042968489867,45.77630041529919,com.whatsapp,unknown,msg,false,-1.0,1.0,True,False,unknown,0,0,False,False, Message
-0.736841886985838,5.961341015950475,40920.87813897624,18.715378328013863,47.050286965304146,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,2,False,True, messages
2.9934211051016786,2.8721630766150428,1639.1809964570832,14.68201512114072,50.65203063718845,com.android.messaging,unknown,msg,false,-1.0,1.0,False,False,unknown,0,1,False,False,  Sign Message  - The Day
-0.5223571978989482,9614.486271582198,8581.132190278135,11.417775427726937,21.759976451598984,com.android.mms, still,unknown,false,0.0,6.0,False,False,unknown,0,1,False,False, team
-0.9874360328458552,8.824963872007435,51104.114970870745,11.85340668443394,47.338555023760605,com.android.calendar, still,unknown,false,0.0,0.0,False,False,unknown,0,3,False,True, browser
-0.5102405553321244,4.294884599341678,39925.101626489406,17.98397642455303,35.07387216945637,com.whatsapp, still,email,false,0.0,0.0,True,False,unknown,1,5,True,False,   Message
0.3838053161834758,258.41495805899484,48591.733890627824,16.164813773819038,20.27710705128311,com.google.android.gm, still,email,false,0.0,0.0,False,True,unknown,1,0,False,False,                     post
1.201198442278754,-0.27326797695866195,2842.6088991688566,13.36361420961399,37.02423441171197,com.whatsapp, still,msg,true,-1.0,1.0,True,False,unknown,0,0,False,False, Message messages
-0.9200649345064532,14.04638972617004,54843.52023665408,13.532364110828743,15.42465052718393,com.whatsapp,unknown,unknown,false,0.0,2.0,True,False,unknown,1,0,False,True, area
-0.7457742742604435,127286.75208934225,34888.69246312205,16.323187506792337,3.948872339195067,com.google.android.calendar,unknown,unknown,false,-16711936.0,2.0,True,False,unknown,0,2,False,False, page
16.653276055016025,590.5707775834786,40048.1990623106,13.458693866641733,21.326906082068763,com.whatsapp, still,unknown,true,0.0,0.0,True,False,unknown,0,1,False,True, leagues   game updates https:///WYG6xYZQWsR  leagues
22.74215718749197,1919.1142166341986,14782.753635836985,17.752112888230602,27.025525219853865,com.samsung.android.scloud,unknown,msg,false,0.0,1.0,False,False,online communities,0,6,True,False,   Twitter   Message   messages Hi 
4.599345462352085,347.0786193458393,72909.41577360494,16.655879746185384,10.6242125735929,com.whatsapp,unknown,unknown,unknown,0.0,0.0,True,False,arts & entertainment,1,3,False,False, messages message  @gigamerbridge
7.981303708479053,0.5376019617772859,1265.0987760899898,17.840214817818953,58.41459750814135,com.whatsapp, still,msg,true,0.0,1.0,True,False,online communities,1,1,True,False,  Message messages chats
11.127023660382973,8.914686235774457,34366.064596718454,19.45005578444713,19.622844094680946,com.whatsapp, still,msg,false,0.0,0.0,True,False,internet & telecom,1,5,True,False, device messages (CDN SSID number for messages)  (Phone Number Message Text Message   Phone Number messages
4.449746345318177,1543.5826989464922,18292.01624549577,18.15560677310557,24.106768993471523,com.whatsapp, still,msg,false,0.0,0.0,True,False,arts & entertainment,1,6,True,False, Message messages   Thanks
-0.6401588215702161,122.18101012109429,13665.780271175227,14.974663336396723,19.464750276637126,com.whatsapp,unknown,msg,false,0.0,1.0,True,False,unknown,1,6,True,True, message
-0.9361188140706116,-0.9052714464493028,61449.503262602324,19.793639951338612,50.87298331772109,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,4,False,False, messages
-0.9604773893256164,678.7202935919076,1908.15028515216,13.179442261438858,7.514700731546623,com.whatsapp, still,msg,false,-1.0,1.0,True,False,unknown,0,5,True,True, Message
2.2618796973482502,493.13915980472456,2551.146122523071,16.951256011524688,19.054124946603523,com.whatsapp,unknown,msg,unknown,-1.0,1.0,True,False,unknown,0,2,False,True, Message : S
-0.5747486268941651,8634.479720067891,41693.89660714075,15.729133280264552,1.5606871535192317,com.whatsapp,unknown,unknown,false,0.0,1.0,True,False,unknown,0,6,True,True,  👍🏻🍝🏻
-0.9870992602974002,131.23911306878855,83712.58467211311,20.44171929934301,38.477853939172114,com.whatsapp, still,unknown,false,0.0,0.0,False,False,unknown,1,5,True,False, message
-0.009715494511092736,28923.75988900747,59340.55610595344,12.68893582629211,36.512786669095604,com.twitter.android,unknown,unknown,false,0.0,0.0,False,False,unknown,1,5,True,False, photo
28.96118587263397,-0.4099041247591143,2336.949764106923,16.94429311915082,14.375155170582538,com.whatsapp,unknown,msg,false,-1.0,1.0,True,False,online communities,0,1,False,False, group message messages
6.31863568216142,9777.133116351712,32540.73942600989,16.58179683614922,53.438232883323394,com.huawei.systemmanager,unknown,unknown,true,0.0,1.0,False,False,unknown,0,0,False,False,  T-Mobile :start<><>start<>  T-Mobile /  device  t-Mobile device start
-0.6112050221360561,12.678679659278489,13555.746572373626,18.141939657109113,33.03622006039417,com.whatsapp, still,msg,false,0.0,1.0,True,False,unknown,1,6,True,True, Message
-0.11888482349679258,1927.3597916908234,23878.071268941818,15.310812843125934,7.508082893343794,com.google.android.calendar,unknown,unknown,false,0.0,0.0,False,False,unknown,0,2,False,False, - Beginner Light Reading
0.8213183992690609,1385.2368319528448,68226.53892782648,18.064912939886547,55.070671107043026,com.whatsapp,unknown,unknown,true,0.0,0.0,True,False,arts & entertainment,1,6,True,True,    ‍‍‍ 🐣‍🐣‍🐣‍🐣‍🐣🐣‍🐣‍
-0.5207074674215257,2910.4586060229267,15900.91597311052,9.608342998238687,23.427077604792014,com.instagram.android, still,unknown,false,0.0,0.0,True,False,arts & entertainment,1,1,False,True, game game :D @FitnessStaples Fitness Hub notifications notifications
-0.700167917648188,-0.7774058210946303,6221.281908255603,15.722978294646245,52.551731837069156,com.whatsapp,unknown,msg,false,0.0,1.0,True,False,unknown,1,4,False,True, message messages
0.5673934476848409,135.40628980251518,12005.845650101272,13.31371467444629,28.465910685537768,com.android.mms,unknown,msg,true,0.0,0.0,False,False,online communities,1,5,True,False, game
-0.3911504506397159,-0.9781316650128162,11275.733943585083,16.63044852102621,30.24907056224081,com.whatsapp,unknown,msg,unknown,0.0,1.0,True,False,unknown,1,0,False,True, Message messages
-0.30160965096063136,4.682551392665763,4077.901049857373,17.134370963703088,7.6873768716999376,com.whatsapp, still,msg,false,-1.0,1.0,True,False,unknown,0,6,False,True,  Message
-0.15757707546662214,-0.7320601464763088,82053.83542282606,21.130833038787266,39.281955521153606,com.whatsapp,unknown,unknown,false,0.0,0.0,True,True,unknown,1,5,True,False, league leagues leagues  leagues  leagues leagues leagues leagues leagues leagues leagues leagues messages
-0.908712028699564,390.39259806958717,45809.9777841704,17.558667286501514,3.5098644809314847,com.whatsapp, still,unknown,false,0.0,0.0,False,False,unknown,0,5,True,False, messages
-0.40749650142345056,1.5832752637398242,28401.288648355327,15.657715394958386,44.58331750864277,com.whatsapp,unknown,msg,unknown,0.0,0.0,False,False,online communities,1,5,True,False, messages chats
-0.9407546084248978,347.5994012215191,64785.70892615208,18.743183336508988,39.6874945518504,com.blinkslabs.blinkist.android, still,unknown,false,0.0,0.0,False,False,news,1,3,False,False, action
6.630702545792126,-0.9985755973403134,3160.6692281402034,16.220316832411648,46.338551703955005,com.whatsapp,unknown,msg,true,-1.0,1.0,True,False,internet & telecom,1,4,False,True, Message chats
0.9905546119089907,86.10327182058506,24062.71095061519,18.496522914876692,45.43129637051917,com.android.mms,unknown,msg,false,0.0,1.0,False,False,online communities,1,5,True,False, message-start<> messages
2.4106483585395067,1.5900566859568561,56013.68063514281,15.999953574652586,21.09457176222304,com.whatsapp,unknown,email,unknown,0.0,0.0,True,False,unknown,1,3,False,True,  @  Post  messages Thanks list order    mailbox change
-0.030774038582229837,60094.27822157796,59491.09907177535,14.05848952816408,8.290251862558673,com.instagram.android,unknown,unknown,false,0.0,2.0,False,False,arts & entertainment,1,5,True,False, Tweet<>  Likes
-0.7837081400147183,4119.715371053612,5219.881317400056,7.56820459604856,16.917960921677206,com.instagram.android, still,unknown,false,0.0,0.0,False,False,arts & entertainment,1,6,True,False, video
-0.8977095617972398,15.802443039522984,15906.984293029507,17.801411212503325,27.735777536346127,com.whatsapp,unknown,msg,unknown,-16711936.0,0.0,True,False,unknown,1,6,True,True, session  Message
-0.5097212601185012,7120.124886267705,26109.466394706735,13.141964527553757,47.06760635505274,com.twitter.android,unknown,unknown,false,0.0,0.0,False,True,unknown,1,0,False,False, Tweet
0.8803606408172066,14189.619436973848,33155.54871480975,12.618097758366194,31.46108663035112,com.twitter.android,unknown,unknown,false,-16711936.0,0.0,False,False,arts & entertainment,1,4,False,False, photo
4.174361432125481,0.7642436760657138,5837.178683252374,18.281187033071358,22.892021892453823,com.whatsapp, still,msg,false,-1.0,1.0,True,False,unknown,1,1,False,True, Message something something Message something something Message
-0.1145825305746138,-0.9944369439799982,5331.942524734582,13.852769176580182,54.90547913918452,com.whatsapp, still,msg,true,-1.0,1.0,True,False,unknown,0,0,False,True, Message Chat
-0.6712705922362641,0.7891100048923709,75356.43771053554,20.791314747789677,33.103385211404195,com.whatsapp,unknown,unknown,false,0.0,0.0,True,False,unknown,1,4,False,False, messages
-0.4892830265138409,82.63426204710998,6083.06045453361,17.078900860230316,6.534164492977463,com.whatsapp,unknown,msg,false,0.0,1.0,True,False,unknown,0,2,False,False, Message
4.319910561474538,6179.300680399027,71264.79608331449,20.828014353838626,57.74834431155058,com.bskyb.sportnews,unknown,unknown,false,0.0,0.0,False,False,unknown,1,5,True,False,  Sign in
-0.8276822324680629,2097.9374915594467,44041.876241432285,19.78690508249079,22.450569217121018,com.tinder, still,unknown,false,0.0,1.0,True,False,unknown,1,6,True,False, message
-0.34065546713243616,1010.6545034813788,55869.94087378292,19.535405399685995,47.07203374018357,com.google.android.gms, still,email,false,0.0,0.0,False,True,unknown,0,0,False,False,  Sign Access
-0.6265980779242285,-0.9988820221384394,21642.390715318423,18.42635863055756,30.857311290070204,com.whatsapp,unknown,msg,false,0.0,1.0,True,False,unknown,0,0,False,True, chats
22.169044802899407,2064.3761064279565,79063.29991577064,16.94012771437991,47.484851934291896,com.whatsapp,unknown,unknown,true,0.0,0.0,True,False,arts & entertainment,1,3,False,False,  :<> leagues Winterfox
-0.6775855582553477,2.8827515687845517,52638.37261788559,18.204613735018576,47.72565361013875,com.whatsapp,unknown,unknown,true,0.0,0.0,True,False,unknown,1,4,False,False, messages
-0.9355408184245452,3740.2936008553975,10023.753734216945,5.8215739415969585,3.887136266466357,com.google.android.calendar, still,event,false,0.0,2.0,False,False,beauty & fitness,0,3,False,False, <>start<>
5.2133181534490065,5693.170478966746,28138.74771501249,15.198581049290715,30.912277130306826,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,6,True,False, voice <>start<> voice
-0.3482458646691786,426.4598798175997,36141.4943993252,13.454490166568876,52.587182091786396,fm.castbox.audiobook.radio.podcast,unknown,msg,false,0.0,0.0,False,False,arts & entertainment,1,6,True,False,  tickets updates ticket  ticket   window page tickets tickets updates  tickets
0.3353498413216442,0.1827606298359584,9883.993308893856,19.071263643272285,51.8091853036216,com.whatsapp,unknown,msg,false,-1.0,1.0,True,False,online communities,0,4,False,False, Message messages notifications
2.7400476278689343,936.8396459921905,15165.432425034123,9.984901472107362,36.960963452552974,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,0,1,False,True, number numbers -> game :/
4.727882831825647,134381.74587840846,68399.64653316968,17.833822649859165,47.57383595761414,com.bskyb.sportnews, still,unknown,false,0.0,0.0,False,False,arts & entertainment,0,5,True,False, book review  one day
-0.9408668794625156,279.58043559522514,31554.329070206582,14.00210297222616,43.40996665932793,com.whatsapp, still,unknown,false,0.0,0.0,False,False,unknown,1,1,True,False, email
-0.8945654206015796,-0.9762311470924496,76412.3234537123,20.242157890307084,47.1278188492349,com.whatsapp,unknown,unknown,false,0.0,0.0,True,False,unknown,1,0,False,True, messages
8.754400596969349,20.04455963928659,4288.520435419489,15.700919510705324,31.44779482232897,com.facebook.orca,unknown,msg,false,0.0,1.0,False,False,hobbies & leisure,0,2,False,False, <>start<> chat room <>start<> <>start<> <>start<> Chat Room <>start<> <>start<> messages chats chats chats <>start<
2.924556177819225,-0.6596934646777043,2865.8487222991084,18.444746852366194,24.827389551759076,com.whatsapp,unknown,msg,unknown,0.0,1.0,True,False,internet & telecom,1,3,False,False, account Message
-0.9110590066437502,8.795922840417179,50254.80050584398,14.996489481758626,14.804621418148287,com.instagram.android,unknown,unknown,false,0.0,0.0,False,False,arts & entertainment,1,5,True,False, video
3.96916364614111,16499.873399641376,47739.765208515244,20.22984633536056,29.565595981658422,ie.rte.news,unknown,unknown,false,0.0,1.0,False,False,online communities,0,6,True,False,  (B-Team
-0.9787316907193968,11.105549815322568,38848.97690409315,15.273022547926084,4.329776759639416,io.wia.wia,unknown,unknown,false,0.0,1.0,True,False,unknown,1,1,False,True, Message of Faith
-0.914849415263975,13.193201867096677,35268.45915097983,18.88720720561345,1.4658849074935982,com.whatsapp, still,msg,false,0.0,1.0,True,False,unknown,1,5,True,False, Message
-0.939694039589838,1645.6218121580412,60316.874815869785,19.07760285778895,54.00329121433303,com.whatsapp, still,unknown,false,0.0,0.0,True,False,unknown,1,6,True,False, message
8.132591253168266,-0.910408438692639,2991.2478678456146,12.659208087188366,36.541826173937544,com.whatsapp,unknown,msg,unknown,-1.0,1.0,True,False,internet & telecom,0,0,False,True,"  Message  Thanks   thanks Message  Message Thanks Message 😄

<>start<> chat room chats Message"
-0.9623701703336446,24.02699581619896,57075.35289062626,9.476964296071532,34.79266903228212,com.whatsapp, still,unknown,false,0.0,2.0,True,False,arts & entertainment,1,1,False,True," game

<>start<> game"
5.431381364870362,771.131646961374,76642.26810750923,18.734172572681587,32.14333690972783,com.samsung.android.sm,unknown,unknown,true,0.0,1.0,False,False,computers & electronics,0,0,False,False, device management apps   way usage  notifications notifications device device management apps apps app
35.522118389073775,1297.821327414436,61783.17787665884,20.260845554304726,50.13202521851771,com.bskyb.sportnews, foot walking,unknown,false,0.0,0.0,False,False,news,0,5,False,False, call  @    http:///bridge_bridgebridge_bridge_bridge_bridge_bridge_bridge_bridge_bridge_bridge_bridge_bridge_bridge_bridge_bridge
-0.8293482052054443,6.835583252338654,60969.30645277767,15.689818811038409,3.0198426053721534,com.whatsapp,unknown,unknown,false,0.0,1.0,True,False,unknown,1,3,False,True, conversation.
0.3401964865358486,27539.85009626056,15537.025424776712,12.718332660427857,31.9645939092667,com.whatsapp, still,msg,false,0.0,0.0,True,False,arts & entertainment,1,2,False,True, event link   (edit)
-0.8743902184900032,-0.09061961240522932,22342.586107721934,17.650734290121953,5.823961367943201,com.whatsapp, still,msg,false,0.0,1.0,True,False,unknown,1,4,False,False, Message
